Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-16,7.02,42,19.98588872229529,0.0
-16,7.02,42,19.42798830172086,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-16,7.02,41,20.432803748092795,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,40,20.950883423627506,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
