Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-17,34.22,40,37.86605550617939,0.0
-17,34.22,40,38.06332497944689,0.0
-17,34.22,40,37.87270549907678,0.0
-17,34.22,40,38.00061644185468,0.0
-17,34.22,40,38.101974186101785,0.0
-17,34.22,40,37.99358704351092,0.0
-17,34.22,40,38.12480454445741,0.0
-17,34.22,40,38.12349646012911,0.0
-17,34.22,40,38.175406773593416,0.0
-16,34.22,40,37.074227324973,0.0
-16,34.22,39,37.10394701355455,0.0
-16,34.22,39,37.839180970837184,0.0
-16,34.22,39,37.81744737783119,0.0
-16,34.22,39,37.82794493469463,0.0
-16,34.22,39,37.97334622478177,0.0
-16,34.22,40,37.48285517224519,0.0
-16,34.22,40,37.07817124276083,0.0
-16,34.22,39,38.11402656205875,0.0
-16,34.22,40,38.176593232771495,0.0
-16,34.22,40,37.11289281967323,0.0
-16,34.22,40,37.20489962924771,0.0
-16,34.22,39,38.15277579515322,0.0
-15,34.22,39,38.01520552791038,0.0
-15,34.22,39,36.993322455268576,0.0
-15,34.22,39,37.03183331479371,0.0
-15,34.22,39,37.47322672056618,0.0
-15,34.22,39,37.39105944264207,0.0
-15,34.22,39,37.72556136558303,0.0
-15,34.22,39,37.661718259358125,0.0
-15,34.22,39,37.19490752468008,0.0
-15,34.22,39,37.252724665158325,0.0
-15,34.22,39,37.52756043368673,0.0
-15,34.22,39,37.62429786299298,0.0
-15,34.22,39,36.693570688586185,0.0
-15,34.22,38,37.15015828436414,0.0
-14,34.22,39,36.59099601876383,0.0
-14,34.22,39,35.93594812379117,0.0
-14,34.22,38,37.60230625580633,0.0
-14,34.22,38,37.59266920130044,0.0
-14,34.22,38,37.36944724908771,0.0
-14,34.22,38,37.29721183594848,0.0
-14,34.22,38,37.40965775811642,0.0
-14,34.22,38,37.238700691764286,0.0
-14,34.22,38,37.53682184322143,0.0
-14,34.22,38,37.58179098954889,0.0
-14,34.22,38,37.67782422842764,0.0
-14,34.22,38,37.599780831684896,0.0
-14,34.22,38,37.63648272203499,0.0
-14,34.22,38,37.65001434741232,0.0
-13,34.22,38,36.56259724452581,0.0
-13,34.22,37,36.581828468414095,0.0
-13,34.22,37,37.62151263471031,0.0
-13,34.22,37,37.6090222965083,0.0
-13,34.22,37,37.8332702125764,0.0
-13,34.22,37,37.732400827059855,0.0
-13,34.22,38,36.53674873443333,0.0
-13,34.22,38,36.50450779709506,0.0
