Boresight Angle,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
9,27.58970004336019,23,28.59070110789743,0.0
9,27.58970004336019,23,29.13987387493448,0.0
9,27.58970004336019,23,29.266861816802,0.0
9,27.58970004336019,23,29.14487987634054,0.0
9,27.58970004336019,23,29.20679903826328,0.0
9,27.58970004336019,24,26.89093543715177,-1.0
9,27.58970004336019,23,28.859218807951518,0.0
9,27.58970004336019,23,28.694694285489703,0.0
9,27.58970004336019,23,29.19833820497284,0.0
9,27.58970004336019,23,28.8958478591422,0.0
9,27.58970004336019,23,29.29349247002512,0.0
9,27.58970004336019,24,29.25887050828941,0.0
10,27.58970004336019,24,24.05081655791297,-2.0
10,27.58970004336019,23,27.82450619084986,0.0
10,27.58970004336019,23,27.656996049299902,0.0
10,27.58970004336019,23,27.776303032781023,0.0
10,27.58970004336019,23,27.94315301853367,0.0
10,27.58970004336019,23,27.951066513006708,0.0
10,27.58970004336019,23,28.04914177158076,0.0
10,27.58970004336019,23,27.729932442633256,0.0
10,27.58970004336019,23,27.898756967430195,0.0
10,27.58970004336019,23,27.67924594371277,0.0
10,27.58970004336019,23,27.474947760125502,0.0
10,27.58970004336019,23,27.847369954929512,0.0
10,27.58970004336019,23,27.830165511386543,0.0
10,27.58970004336019,23,27.668759312891066,0.0
10,27.58970004336019,23,27.911551464334494,0.0
11,27.58970004336019,23,26.404851637162626,-1.0
11,27.58970004336019,22,27.62770659141143,0.0
11,27.58970004336019,22,27.58700880693295,0.0
11,27.58970004336019,22,27.753792794141567,0.0
11,27.58970004336019,22,27.946585171863987,0.0
11,27.58970004336019,22,27.956761647631083,0.0
11,27.58970004336019,22,28.124759385546103,0.0
11,27.58970004336019,22,27.901608387947675,0.0
11,27.58970004336019,22,28.11410978924228,0.0
11,27.58970004336019,22,28.05092244003042,0.0
11,27.58970004336019,22,27.94752511435644,0.0
11,27.58970004336019,22,28.105927637666355,0.0
11,27.58970004336019,22,28.219072551284636,0.0
11,27.58970004336019,22,28.2177193764338,0.0
11,27.58970004336019,22,28.294254379591443,0.0
12,27.58970004336019,22,26.632744575073275,-1.0
12,27.58970004336019,21,28.579825980594187,0.0
12,27.58970004336019,21,29.01673193750365,0.0
12,27.58970004336019,21,28.88620051468929,0.0
12,27.58970004336019,21,28.77752273421572,0.0
12,27.58970004336019,21,28.711353114607,0.0
12,27.58970004336019,21,28.70073995724997,0.0
12,27.58970004336019,21,28.662984891236675,0.0
12,27.58970004336019,21,28.75167995692273,0.0
12,27.58970004336019,21,28.859996819043765,0.0
12,27.58970004336019,21,28.62678420081489,0.0
12,27.58970004336019,21,28.55382002357037,0.0
12,27.58970004336019,21,28.83716485370857,0.0
12,27.58970004336019,21,28.770549060921823,0.0
12,27.58970004336019,21,28.636936617422165,0.0
12,27.58970004336019,21,28.49872675826801,0.0
13,27.58970004336019,21,28.89410204079233,0.0
13,27.58970004336019,20,28.457542837350445,0.0
13,27.58970004336019,20,28.47136601949933,0.0
13,27.58970004336019,20,28.55294964811357,0.0
13,27.58970004336019,20,28.7661863487066,0.0
13,27.58970004336019,21,27.94426508595766,0.0
13,27.58970004336019,21,28.13152502474864,0.0
13,27.58970004336019,21,27.81171923360371,0.0
13,27.58970004336019,21,28.01209284436382,0.0
13,27.58970004336019,21,27.71242999712552,0.0
13,27.58970004336019,21,27.834003448429584,0.0
13,27.58970004336019,21,28.18711101728733,0.0
13,27.58970004336019,21,28.226354218424213,0.0
13,27.58970004336019,21,28.26580646713259,0.0
13,27.58970004336019,21,28.033131357629664,0.0
13,27.58970004336019,21,28.036230018088403,0.0
13,27.58970004336019,21,28.43070691152173,0.0
14,27.58970004336019,21,26.08736437342572,-2.0
14,27.58970004336019,20,27.71037707453445,0.0
14,27.58970004336019,20,27.592637793897104,0.0
14,27.58970004336019,20,27.720819702168207,0.0
14,27.58970004336019,20,27.71000099902269,0.0
14,27.58970004336019,20,27.61945327209751,0.0
14,27.58970004336019,20,27.605991311138297,0.0
14,27.58970004336019,20,27.762169138611085,0.0
14,27.58970004336019,20,27.508262852519277,0.0
14,27.58970004336019,20,27.646375967279223,0.0
14,27.58970004336019,20,27.81838877724085,0.0
14,27.58970004336019,20,27.718188089479668,0.0
14,27.58970004336019,20,27.72613515367761,0.0
14,27.58970004336019,20,27.60387781768602,0.0
14,27.58970004336019,20,27.787544689711588,0.0
15,27.58970004336019,20,27.46977652564331,-1.0
15,27.58970004336019,19,28.689320246386345,0.0
15,27.58970004336019,19,28.749629746809862,0.0
15,27.58970004336019,19,28.74947251071167,0.0
15,27.58970004336019,19,28.70278396893077,0.0
15,27.58970004336019,19,28.828956478301823,0.0
15,27.58970004336019,19,28.42975596961824,0.0
15,27.58970004336019,19,28.225637915070717,0.0
15,27.58970004336019,19,28.55189770168461,0.0
15,27.58970004336019,19,28.614813996884703,0.0
15,27.58970004336019,19,28.481381932470832,0.0
15,27.58970004336019,19,28.249152053971585,0.0
15,27.58970004336019,19,28.54605793365353,0.0
15,27.58970004336019,19,28.590278937033688,0.0
15,27.58970004336019,19,28.9206443076977,0.0
15,27.58970004336019,19,28.64573964710258,0.0
16,27.58970004336019,19,27.22353818079781,-1.0
16,27.58970004336019,18,28.47975369618841,0.0
16,27.58970004336019,18,28.4813596117084,0.0
16,27.58970004336019,18,28.480017259864788,0.0
16,27.58970004336019,18,28.510953488070143,0.0
16,27.58970004336019,18,28.51156028373465,0.0
16,27.58970004336019,18,28.5054942849122,0.0
16,27.58970004336019,18,28.50454859824425,0.0
16,27.58970004336019,18,28.285810627898115,0.0
16,27.58970004336019,18,28.497437505048453,0.0
16,27.58970004336019,18,28.55142433800939,0.0
16,27.58970004336019,18,28.649478051914123,0.0
16,27.58970004336019,18,28.469954535151054,0.0
16,27.58970004336019,18,28.771710711345285,0.0
16,27.58970004336019,18,28.82621839313765,0.0
17,27.58970004336019,19,27.714572717630347,0.0
17,27.58970004336019,19,26.2788651176611,-2.0
17,27.58970004336019,18,28.88288547937482,0.0
17,27.58970004336019,18,27.441350996662216,-1.0
17,27.58970004336019,18,27.481257703649906,-1.0
17,27.58970004336019,18,27.042841022423644,-1.0
17,27.58970004336019,18,27.67290911145396,0.0
17,27.58970004336019,18,27.95547518846841,0.0
17,27.58970004336019,18,27.932739477670857,0.0
17,27.58970004336019,18,27.99283869696569,0.0
17,27.58970004336019,18,28.124751592502072,0.0
17,27.58970004336019,18,27.84219282056022,0.0
18,27.58970004336019,18,25.72682904747701,-2.0
18,27.58970004336019,17,27.21088213702665,-1.0
18,27.58970004336019,17,27.56188644575031,0.0
18,27.58970004336019,17,27.803703737074628,0.0
18,27.58970004336019,17,27.65485218592383,0.0
18,27.58970004336019,17,27.677325872308977,0.0
18,27.58970004336019,17,27.50789244978785,0.0
18,27.58970004336019,17,28.06862073813791,0.0
18,27.58970004336019,17,27.857876098220544,0.0
18,27.58970004336019,17,27.938761917172062,0.0
18,27.58970004336019,17,28.26621505188207,0.0
18,27.58970004336019,17,28.27638903271545,0.0
19,27.58970004336019,17,26.57944423846903,-1.0
19,27.58970004336019,16,28.08506367492644,0.0
19,27.58970004336019,16,27.85066649768907,0.0
19,27.58970004336019,16,28.104064280883563,0.0
19,27.58970004336019,16,28.10904672548876,0.0
19,27.58970004336019,16,28.378573069408095,0.0
19,27.58970004336019,16,28.35543050595922,0.0
19,27.58970004336019,16,27.97025829252103,0.0
19,27.58970004336019,16,27.94799510526721,0.0
19,27.58970004336019,16,28.373217017836723,0.0
19,27.58970004336019,16,28.566281725975244,0.0
19,27.58970004336019,16,28.20574054598373,0.0
19,27.58970004336019,16,28.357356903322035,0.0
19,27.58970004336019,16,28.33919221060674,0.0
19,27.58970004336019,16,28.41434226481183,0.0
19,27.58970004336019,16,28.524317753445292,0.0
20,27.58970004336019,16,28.419181012494533,0.0
20,27.58970004336019,16,26.900533447564747,-1.0
20,27.58970004336019,15,28.64102992521763,0.0
20,27.58970004336019,15,28.501662073540075,0.0
20,27.58970004336019,15,28.66023842036325,0.0
20,27.58970004336019,15,28.889454599149907,0.0
20,27.58970004336019,16,27.39207242953819,0.0
20,27.58970004336019,16,27.81904760482017,0.0
20,27.58970004336019,16,27.83281937300493,0.0
20,27.58970004336019,16,27.99100886402892,0.0
20,27.58970004336019,16,27.574696372652085,-1.0
20,27.58970004336019,15,28.60741476430249,0.0
20,27.58970004336019,15,28.382712425374947,0.0
20,27.58970004336019,15,28.986222609797693,0.0
21,27.58970004336019,15,28.639515841485636,0.0
21,27.58970004336019,15,28.057539475340107,0.0
21,27.58970004336019,15,28.11048177137394,0.0
21,27.58970004336019,15,27.14313084563082,0.0
21,27.58970004336019,15,28.301692326153244,0.0
21,27.58970004336019,15,28.53874584802862,0.0
21,27.58970004336019,15,28.43379983706744,0.0
21,27.58970004336019,15,28.20277062257564,0.0
21,27.58970004336019,15,28.139567241324585,0.0
21,27.58970004336019,15,28.106505018864222,0.0
21,27.58970004336019,15,28.097466049732496,0.0
21,27.58970004336019,15,28.285513875317136,0.0
21,27.58970004336019,15,28.342610906301168,0.0
21,27.58970004336019,15,28.09323607995463,0.0
21,27.58970004336019,15,28.37350791167252,0.0
21,27.58970004336019,15,28.161637773289264,0.0
21,27.58970004336019,15,28.39898382481364,0.0
22,27.58970004336019,15,28.582271472149728,0.0
22,27.58970004336019,14,28.521252683241343,0.0
22,27.58970004336019,14,28.533131152553334,0.0
22,27.58970004336019,14,28.40078701975148,0.0
22,27.58970004336019,14,28.31615759636397,0.0
22,27.58970004336019,14,28.442413943557906,0.0
22,27.58970004336019,14,28.27649922938512,0.0
22,27.58970004336019,14,28.45243203514898,0.0
22,27.58970004336019,14,28.335768971478373,0.0
22,27.58970004336019,14,28.61956551002753,0.0
22,27.58970004336019,14,28.456744631257664,0.0
22,27.58970004336019,14,28.61988094432952,0.0
22,27.58970004336019,14,28.277492257847875,0.0
22,27.58970004336019,14,28.876140308394213,0.0
22,27.58970004336019,14,28.69590184878264,0.0
22,27.58970004336019,14,28.691979905760952,0.0
22,27.58970004336019,14,28.591326354917012,0.0
23,27.58970004336019,14,27.377739192490964,-1.0
23,27.58970004336019,14,27.877303639107677,0.0
23,27.58970004336019,14,28.240246889875323,0.0
23,27.58970004336019,14,28.066186510154708,0.0
23,27.58970004336019,14,28.215014748273266,0.0
23,27.58970004336019,14,27.90134509901163,0.0
23,27.58970004336019,14,27.817603121048904,0.0
23,27.58970004336019,14,27.37676896987339,0.0
23,27.58970004336019,14,27.823708443923145,0.0
23,27.58970004336019,14,28.297592831287467,0.0
23,27.58970004336019,14,27.91576701005458,0.0
23,27.58970004336019,14,27.90597758651363,0.0
23,27.58970004336019,14,28.15895119927748,0.0
23,27.58970004336019,14,27.707548912710884,0.0
23,27.58970004336019,14,27.864611523116,0.0
24,27.58970004336019,14,26.506988563991804,-2.0
24,27.58970004336019,13,26.744909030402376,0.0
24,27.58970004336019,13,27.786978681730663,0.0
24,27.58970004336019,13,27.90132627847683,0.0
24,27.58970004336019,13,27.774042839682508,0.0
24,27.58970004336019,13,27.680372709552223,0.0
24,27.58970004336019,13,28.06145191051162,0.0
24,27.58970004336019,13,27.982101852776587,0.0
24,27.58970004336019,13,27.79443405101106,0.0
24,27.58970004336019,14,27.051389161731088,-1.0
24,27.58970004336019,13,27.867133257873878,0.0
24,27.58970004336019,13,27.8642739852822,0.0
25,27.58970004336019,13,26.388611690715024,-1.0
-32,28.381512503836436,51,10.33417164700252,0.0
-32,28.381512503836436,51,29.20618043227861,0.0
-31,28.381512503836436,51,28.651057244264287,0.0
-31,28.381512503836436,51,28.458010205092712,0.0
-31,28.381512503836436,51,28.10323467719524,0.0
-31,28.381512503836436,51,28.2467591179822,0.0
-31,28.381512503836436,51,28.501448190006077,0.0
-31,28.381512503836436,51,28.284084429642007,-1.0
-31,28.381512503836436,51,28.22667008074791,0.0
-31,28.381512503836436,51,28.103841274030792,-1.0
-31,28.381512503836436,51,28.404501864706877,0.0
-31,28.381512503836436,51,28.469193049575004,0.0
-31,28.381512503836436,51,28.41958174465197,0.0
-31,28.381512503836436,51,28.53269546729934,0.0
-30,28.381512503836436,51,27.636031321702013,-1.0
-30,28.381512503836436,50,28.579249310078676,0.0
-30,28.381512503836436,50,28.42807777935061,0.0
-30,28.381512503836436,50,28.77206978047801,0.0
-30,28.381512503836436,50,28.50427348702765,0.0
-30,28.381512503836436,50,28.55836137637921,0.0
-30,28.381512503836436,50,28.784010403379995,0.0
-30,28.381512503836436,50,28.613784698331564,0.0
-30,28.381512503836436,50,28.58961312905536,0.0
-30,28.381512503836436,50,28.558817961035032,0.0
-30,28.381512503836436,50,28.567945306963267,0.0
-30,28.381512503836436,50,28.689299708892428,0.0
-30,28.381512503836436,50,28.499391086422577,0.0
-30,28.381512503836436,50,28.823364667916124,0.0
-30,28.381512503836436,50,28.518220478184915,0.0
-30,28.381512503836436,50,28.646904785993332,0.0
-29,28.381512503836436,50,28.61904367248412,0.0
-29,28.381512503836436,50,27.777464495838508,-1.0
-29,28.381512503836436,50,27.66554106180476,-1.0
-29,28.381512503836436,50,27.71477835240058,-1.0
-29,28.381512503836436,50,27.625349036293517,-2.0
-29,28.381512503836436,50,27.837300094842888,-1.0
-29,28.381512503836436,50,27.86886235445296,-1.0
-28,28.381512503836436,50,27.5204163454206,-1.0
-28,28.381512503836436,50,25.856516829351904,-2.0
-28,28.381512503836436,49,27.89851397673404,-1.0
-28,28.381512503836436,49,28.28656358512512,-1.0
-28,28.381512503836436,49,28.29627590411213,-1.0
-28,28.381512503836436,49,27.816157608897495,-1.0
-28,28.381512503836436,49,27.85867006986116,-1.0
-28,28.381512503836436,49,27.810558726071022,-1.0
-28,28.381512503836436,49,28.022174836020696,-1.0
-28,28.381512503836436,49,27.959497833425598,-1.0
-28,28.381512503836436,49,28.20110296881388,-1.0
-27,28.381512503836436,49,28.153467548454188,-1.0
-27,28.381512503836436,49,26.813246347194383,-1.0
-27,28.381512503836436,48,28.53473596643217,0.0
-27,28.381512503836436,48,28.4333688699069,0.0
-27,28.381512503836436,48,28.395078153014826,0.0
-27,28.381512503836436,48,28.544325552273,0.0
-27,28.381512503836436,48,28.828829494554583,0.0
-27,28.381512503836436,48,28.536372630702907,0.0
-27,28.381512503836436,48,28.45566361593661,0.0
-27,28.381512503836436,48,28.543889715915505,0.0
-27,28.381512503836436,48,28.780199981600116,0.0
-27,28.381512503836436,49,28.753485364149626,0.0
-27,28.381512503836436,49,26.827516305446387,-1.0
-27,28.381512503836436,49,27.18519998811428,-1.0
-26,28.381512503836436,49,26.801941627750654,-3.0
-26,28.381512503836436,47,28.046281497576764,0.0
-26,28.381512503836436,48,28.176986336155764,-2.0
-26,28.381512503836436,47,28.528393300189197,0.0
-26,28.381512503836436,48,27.559617586151816,-4.0
-26,28.381512503836436,48,27.64142031855212,-1.0
-25,28.381512503836436,48,27.91550476738628,-2.0
-25,28.381512503836436,47,27.008237890997627,-1.0
-25,28.381512503836436,47,27.438803698712647,-1.0
-25,28.381512503836436,47,27.312693357920278,-1.0
-25,28.381512503836436,47,27.277505397782207,-1.0
-25,28.381512503836436,47,27.66768937689087,-1.0
-25,28.381512503836436,47,27.55078766685408,-1.0
-24,28.381512503836436,47,27.447757488204623,-1.0
-24,28.381512503836436,47,25.72088639915161,-1.0
-24,28.381512503836436,46,27.10799802382138,-1.0
-24,28.381512503836436,46,27.492164163612927,-1.0
-24,28.381512503836436,46,27.212471036892893,-1.0
-24,28.381512503836436,46,27.176840772784985,-1.0
-24,28.381512503836436,46,27.12563000347589,-1.0
-24,28.381512503836436,46,27.03494792165036,-1.0
-24,28.381512503836436,46,27.175026898594105,-1.0
-24,28.381512503836436,46,27.09504561425271,-1.0
-24,28.381512503836436,46,27.23578643310309,-1.0
-24,28.381512503836436,46,27.408858310487737,-1.0
-23,28.381512503836436,46,25.894524545841374,-1.0
-23,28.381512503836436,46,25.144994168070163,-1.0
-23,28.381512503836436,46,26.504622237621803,-1.0
-23,28.381512503836436,46,26.462020541694663,-1.0
-23,28.381512503836436,46,25.579371173598247,0.0
-23,28.381512503836436,46,28.521747197996945,0.0
-23,28.381512503836436,46,26.4701071852081,-2.0
-23,28.381512503836436,46,26.367902851185757,-1.0
-23,28.381512503836436,46,26.172403958404765,-2.0
-22,28.381512503836436,46,23.613799475273037,-1.0
-22,28.381512503836436,45,26.9327098382214,-1.0
-22,28.381512503836436,45,26.989677463588976,-1.0
-22,28.381512503836436,45,26.816595525729877,-1.0
-22,28.381512503836436,45,27.315297421117748,-1.0
-22,28.381512503836436,45,27.008844228911144,-1.0
-22,28.381512503836436,45,27.321030676895557,-1.0
-22,28.381512503836436,45,27.07616885679333,-1.0
-22,28.381512503836436,45,27.07970353407095,-1.0
-22,28.381512503836436,45,27.01759324649321,-1.0
-22,28.381512503836436,45,27.135327217520143,-1.0
-21,28.381512503836436,45,26.10038712425205,-1.0
-21,28.381512503836436,44,27.50244410155085,-1.0
-21,28.381512503836436,44,27.86365894370768,-1.0
-21,28.381512503836436,44,27.710775925260528,-1.0
-21,28.381512503836436,44,27.63745657348933,0.0
-21,28.381512503836436,44,28.733034364734884,0.0
-21,28.381512503836436,44,27.72961505586204,-1.0
-21,28.381512503836436,44,27.95663521660738,-2.0
-21,28.381512503836436,44,27.76679175894219,-1.0
-20,28.381512503836436,44,26.29337567564879,-2.0
-20,28.381512503836436,43,28.099163214961465,-1.0
-20,28.381512503836436,43,27.99260880435409,-1.0
-20,28.381512503836436,43,28.028183697193533,-1.0
-20,28.381512503836436,44,26.90905360899812,-1.0
-20,28.381512503836436,44,27.083883079117776,0.0
-20,28.381512503836436,44,28.19803135706232,-1.0
-20,28.381512503836436,44,29.535096720932287,0.0
-20,28.381512503836436,43,28.10217086935644,-1.0
-19,28.381512503836436,43,28.258121073648248,-1.0
-19,28.381512503836436,43,27.17472706583203,-1.0
-19,28.381512503836436,43,27.127702888087576,-1.0
-19,28.381512503836436,43,26.93119384300323,-1.0
-19,28.381512503836436,43,26.96417822985324,-1.0
-19,28.381512503836436,43,27.206970909320354,-1.0
-18,28.381512503836436,43,26.836911340422223,-1.0
-18,28.381512503836436,42,16.529783825335784,-1.0
-18,28.381512503836436,42,29.09559522298226,0.0
-18,28.381512503836436,42,28.20858032916297,-1.0
-18,28.381512503836436,42,28.274568081429265,-1.0
-18,28.381512503836436,42,28.33939532801833,-1.0
-17,28.381512503836436,42,28.20750698685213,-2.0
-17,28.381512503836436,41,27.65604527639639,-1.0
-17,28.381512503836436,41,27.662584700714703,-1.0
-17,28.381512503836436,41,27.889550864335604,-1.0
-17,28.381512503836436,41,27.806498237717044,-1.0
-17,28.381512503836436,41,27.63504296286402,-1.0
-17,28.381512503836436,41,27.5032354828195,-1.0
-17,28.381512503836436,41,27.57991830917198,-1.0
-17,28.381512503836436,41,27.450305042723663,-1.0
-17,28.381512503836436,41,28.034649816311045,-1.0
-17,28.381512503836436,41,27.69233661393549,-1.0
-16,28.381512503836436,41,27.89613100645446,-1.0
-16,28.381512503836436,41,26.60053553317278,-1.0
-16,28.381512503836436,41,26.597339843791808,-1.0
-16,28.381512503836436,41,26.462449763772625,-1.0
-16,28.381512503836436,41,26.358598749706715,-1.0
-16,28.381512503836436,41,26.886518832438064,-1.0
-16,28.381512503836436,41,26.54323974213544,-1.0
-16,28.381512503836436,41,26.510986070039245,-1.0
-16,28.381512503836436,41,26.6595686187998,-1.0
-16,28.381512503836436,41,26.797626246471133,0.0
-16,28.381512503836436,41,29.26587966480233,0.0
-15,28.381512503836436,41,26.60070858877478,-3.0
-15,28.381512503836436,40,10.493805140283754,-1.0
-15,28.381512503836436,40,29.2774497735154,0.0
-15,28.381512503836436,40,28.360766814151027,0.0
-15,28.381512503836436,40,28.43918223857961,0.0
-15,28.381512503836436,40,28.2492872919358,0.0
-15,28.381512503836436,40,28.40800227104333,0.0
-15,28.381512503836436,40,28.142518695993097,0.0
-14,28.381512503836436,40,27.474754369536008,-2.0
-14,28.381512503836436,39,29.524053384116023,0.0
-14,28.381512503836436,39,28.446142813421552,0.0
-14,28.381512503836436,39,28.16258346022517,-1.0
-14,28.381512503836436,39,29.591732825120594,0.0
-14,28.381512503836436,39,28.127644928194822,-1.0
-14,28.381512503836436,39,28.240386954317746,0.0
-14,28.381512503836436,39,28.235237020867004,0.0
-14,28.381512503836436,39,28.430578815958263,0.0
-13,28.381512503836436,39,28.143564234985305,-1.0
-13,28.381512503836436,39,28.801079739902733,0.0
-13,28.381512503836436,38,28.69108727186948,0.0
-13,28.381512503836436,38,27.58397744874016,0.0
-13,28.381512503836436,39,28.94422421481525,0.0
-13,28.381512503836436,39,27.448659073519707,-2.0
-13,28.381512503836436,38,29.015968990050855,0.0
-13,28.381512503836436,38,28.666644009010312,0.0
-13,28.381512503836436,38,28.551484155453856,0.0
-13,28.381512503836436,38,28.919034032574977,0.0
-13,28.381512503836436,38,28.510571354607777,0.0
-13,28.381512503836436,38,28.863628686916577,0.0
-13,28.381512503836436,38,28.902045172685117,0.0
-13,28.381512503836436,38,28.953835235005734,0.0
-13,28.381512503836436,38,28.7972606575376,0.0
-12,28.381512503836436,38,29.025357018696937,0.0
-12,28.381512503836436,38,27.99726537020546,-1.0
-12,28.381512503836436,38,28.170562106599995,-1.0
-12,28.381512503836436,38,27.813581085243847,-1.0
-12,28.381512503836436,38,27.79518431467698,-1.0
-12,28.381512503836436,38,27.48567290541828,-1.0
-12,28.381512503836436,38,27.678337442701903,-1.0
-12,28.381512503836436,38,27.670027633963088,-1.0
-11,28.381512503836436,38,25.698009089779568,-2.0
-11,28.381512503836436,37,28.45858608964557,0.0
-11,28.381512503836436,37,28.38844308801917,0.0
-11,28.381512503836436,37,28.3022627739373,0.0
-11,28.381512503836436,37,28.55367723278541,0.0
-11,28.381512503836436,37,28.17577700628099,0.0
-11,28.381512503836436,37,28.471630191608305,0.0
-11,28.381512503836436,37,28.51915732670082,0.0
-11,28.381512503836436,37,28.5435642856049,0.0
-11,28.381512503836436,37,28.28645057074652,0.0
-11,28.381512503836436,37,28.28867563714862,-1.0
-10,28.381512503836436,37,29.097317128761915,0.0
-10,28.381512503836436,37,26.592588979437156,-2.0
-10,28.381512503836436,36,28.12160639827558,-1.0
-10,28.381512503836436,36,28.182222730837864,-1.0
-10,28.381512503836436,36,28.282972136432804,0.0
-10,28.381512503836436,36,28.511347819972187,0.0
-10,28.381512503836436,36,28.659645392223812,0.0
-10,28.381512503836436,36,28.586781951319395,0.0
-10,28.381512503836436,36,28.55723208587105,0.0
-10,28.381512503836436,36,28.36816931798972,0.0
-10,28.381512503836436,36,28.152441222955822,0.0
-9,28.381512503836436,36,27.7616456165228,-1.0
-9,28.381512503836436,36,7.291213961104162,-1.0
-9,28.381512503836436,36,28.618529117702455,0.0
-9,28.381512503836436,36,27.79642301279209,-2.0
-8,28.381512503836436,36,27.402337590316847,-4.0
-8,28.381512503836436,35,27.179635633350323,-2.0
-8,28.381512503836436,35,27.38702737725707,-1.0
-8,28.381512503836436,35,27.623392351613624,-1.0
-8,28.381512503836436,35,27.73052260840418,-1.0
-8,28.381512503836436,35,27.680635139960916,-1.0
-8,28.381512503836436,35,27.40618036078529,0.0
-8,28.381512503836436,35,28.335339529436325,-1.0
-8,28.381512503836436,35,28.893197018376163,0.0
-7,28.381512503836436,35,25.998419444306634,-1.0
-7,28.381512503836436,34,26.742525352660262,-1.0
-7,28.381512503836436,34,28.162605818098136,-1.0
-7,28.381512503836436,35,26.08634317661605,-3.0
-6,28.381512503836436,34,11.240996021209384,-1.0
-6,28.381512503836436,34,29.38460368105818,0.0
-6,28.381512503836436,33,28.036353397503063,-1.0
-6,28.381512503836436,34,26.41649055416652,-2.0
-6,28.381512503836436,34,26.12803423668072,0.0
-6,28.381512503836436,34,28.711291390876703,0.0
-6,28.381512503836436,34,26.27047148438889,-1.0
-6,28.381512503836436,34,26.994351160362815,0.0
-5,28.381512503836436,34,28.07700982518795,-2.0
-5,28.381512503836436,33,28.639433039192117,0.0
-5,28.381512503836436,33,27.31584670503277,-1.0
-5,28.381512503836436,33,26.61924551086561,-1.0
-5,28.381512503836436,33,7.793170616711038,-1.0
-4,28.381512503836436,33,28.498940383742852,0.0
-4,28.381512503836436,32,27.59085988303734,-1.0
-4,28.381512503836436,32,27.5354919967834,-1.0
-4,28.381512503836436,32,28.018051563800555,-1.0
-4,28.381512503836436,32,27.673315837299945,-1.0
-4,28.381512503836436,32,28.174174415636173,-1.0
-4,28.381512503836436,32,27.8358281145878,-1.0
-4,28.381512503836436,32,28.009021822380355,-1.0
-3,28.381512503836436,32,26.28882342469479,-1.0
-3,28.381512503836436,32,26.639362094035945,-3.0
-3,28.381512503836436,32,27.50519442441317,-1.0
-3,28.381512503836436,32,27.43298684372607,-1.0
-3,28.381512503836436,32,27.494997265608923,-1.0
-3,28.381512503836436,32,27.135913322088733,-1.0
-3,28.381512503836436,32,27.07136869230729,-1.0
-3,28.381512503836436,32,27.2780013291325,0.0
-3,28.381512503836436,32,28.66472921156888,0.0
-2,28.381512503836436,32,24.678711920342344,-1.0
-2,28.381512503836436,31,26.05580427924257,-1.0
-2,28.381512503836436,31,27.30516801420879,-1.0
-2,28.381512503836436,31,27.756768019317043,-1.0
-2,28.381512503836436,31,27.211071890753253,-1.0
-2,28.381512503836436,31,27.621885567542165,-1.0
-2,28.381512503836436,31,27.24060662633869,-1.0
-2,28.381512503836436,31,27.90557224121825,-1.0
-1,28.381512503836436,31,26.60155217558109,-2.0
-1,28.381512503836436,30,28.20974101127808,0.0
-1,28.381512503836436,30,29.40271460346979,0.0
-1,28.381512503836436,30,28.46628789767611,0.0
-1,28.381512503836436,30,28.42294622987264,0.0
-1,28.381512503836436,30,28.68468536121638,0.0
-1,28.381512503836436,30,28.383329171725,0.0
-1,28.381512503836436,30,27.745676338872407,-1.0
-1,28.381512503836436,30,28.01910154219552,-1.0
-1,28.381512503836436,30,28.32095968854045,0.0
0,28.381512503836436,30,28.37637199692757,-2.0
0,28.381512503836436,30,29.049795784639755,0.0
0,28.381512503836436,30,27.090265112533068,-2.0
0,28.381512503836436,30,10.272094323062449,-1.0
0,28.381512503836436,30,28.959098213693828,0.0
1,28.381512503836436,30,26.6858851352856,-2.0
1,28.381512503836436,29,27.16668590523689,-1.0
1,28.381512503836436,29,27.676937934303297,-1.0
1,28.381512503836436,29,27.743282739167263,0.0
1,28.381512503836436,29,28.96642545862652,0.0
1,28.381512503836436,29,28.02014346336853,-1.0
1,28.381512503836436,29,27.62244239389728,-1.0
1,28.381512503836436,29,27.591641954113264,-1.0
2,28.381512503836436,29,27.570275895439977,-2.0
2,28.381512503836436,28,27.823419032133003,-1.0
2,28.381512503836436,28,27.897225468625383,-1.0
2,28.381512503836436,28,27.74002658204799,-1.0
2,28.381512503836436,28,28.214014668778688,0.0
2,28.381512503836436,28,28.48343823698468,0.0
2,28.381512503836436,28,28.36552581180085,0.0
2,28.381512503836436,28,28.15349797153544,-1.0
3,28.381512503836436,28,28.0037577289056,-1.0
3,28.381512503836436,28,26.556947608719376,-2.0
3,28.381512503836436,27,28.040639050383447,-1.0
3,28.381512503836436,27,27.794045801380264,-1.0
3,28.381512503836436,27,28.033657378364467,-1.0
3,28.381512503836436,27,28.486099194837507,0.0
3,28.381512503836436,27,27.629128543385413,0.0
3,28.381512503836436,28,27.263107643835333,-1.0
4,28.381512503836436,28,27.160275460880342,-2.0
4,28.381512503836436,27,26.759547690336724,-1.0
4,28.381512503836436,27,27.62250817869109,-1.0
4,28.381512503836436,27,27.139051498829478,-1.0
4,28.381512503836436,27,27.36169372388438,-1.0
5,28.381512503836436,27,9.379844368096713,-3.0
5,28.381512503836436,26,29.591400284258896,0.0
5,28.381512503836436,26,27.44379348120212,-1.0
