Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-17,17.78,41,21.7816858619142,0.0
-17,17.78,42,21.694330633732648,0.0
-17,17.78,42,21.09993211420449,0.0
-17,17.78,42,21.043011841726184,0.0
-17,17.78,42,20.979837835439056,0.0
-17,17.78,42,20.93308368272793,0.0
-16,17.78,42,20.86416201163344,0.0
-16,17.78,42,20.24734857694912,0.0
-16,17.78,41,20.47782621994918,0.0
-16,17.78,41,20.491656526395133,0.0
-16,17.78,41,20.904186990518998,0.0
-16,17.78,41,21.057977925588062,0.0
-16,17.78,41,21.20828684796531,0.0
-16,17.78,41,21.19331560542375,0.0
-16,17.78,41,20.835867990384852,0.0
-16,17.78,41,20.830473466421356,0.0
-16,17.78,41,21.137550075330097,0.0
-16,17.78,41,20.931103055442208,0.0
-16,17.78,41,21.172800725775588,0.0
-16,17.78,41,20.945378133103677,0.0
-16,17.78,41,20.81390209301955,0.0
-16,17.78,41,20.64216885796472,0.0
-16,17.78,41,20.596049889496427,0.0
-16,17.78,41,20.610842215939343,0.0
-15,17.78,41,19.713475230886843,0.0
-15,17.78,41,19.60951969375681,0.0
-15,17.78,41,19.852730608253893,0.0
-15,17.78,41,19.957825388919478,0.0
-15,17.78,41,19.9058580635778,0.0
-15,17.78,41,19.83953393354207,0.0
-15,17.78,41,19.663683940887765,0.0
-15,17.78,41,19.795730019797645,0.0
-15,17.78,41,19.974347060634187,0.0
-15,17.78,41,20.09487143460386,0.0
-15,17.78,41,19.751941724170397,0.0
-15,17.78,41,19.600115780019465,0.0
-15,17.78,41,19.972060614344613,0.0
-15,17.78,41,19.93611525265672,0.0
-15,17.78,41,19.89783968212804,0.0
-15,17.78,41,19.91778881482809,0.0
-15,17.78,41,19.88954226480853,0.0
-14,17.78,41,19.783472691706137,0.0
-14,17.78,41,17.354768731866002,-1.0
-14,17.78,40,20.860022793039576,0.0
-14,17.78,40,21.06707876922107,0.0
-14,17.78,40,20.891505887232142,0.0
-14,17.78,40,20.919004833119374,0.0
-14,17.78,40,21.10049300134999,0.0
-14,17.78,40,21.11599516410857,0.0
-14,17.78,40,20.56570283468207,0.0
-14,17.78,40,20.71448495484424,0.0
-14,17.78,40,20.72104703492965,0.0
-14,17.78,40,20.698268748179814,0.0
-14,17.78,40,20.852611648202128,0.0
-14,17.78,40,21.022379875012945,0.0
-14,17.78,40,21.127935004877287,0.0
-14,17.78,40,21.055173077530867,0.0
-13,17.78,40,19.604251712554916,0.0
-13,17.78,39,19.21174967106647,0.0
-13,17.78,39,21.294336842693824,0.0
-13,17.78,39,21.068223898603662,0.0
-13,17.78,39,21.35311046739888,0.0
-13,17.78,39,21.42568636758429,0.0
-13,17.78,39,21.450941294513783,0.0
-13,17.78,39,21.55796349409458,0.0
-13,17.78,39,21.201933194513543,0.0
-13,17.78,39,21.386639270405453,0.0
-13,17.78,39,21.52495892055913,0.0
-13,17.78,39,21.55972948146496,0.0
-13,17.78,39,21.543433630563115,0.0
-13,17.78,39,21.573123176738008,0.0
-13,17.78,39,21.55840156716627,0.0
-13,17.78,39,21.66592326985007,0.0
-13,17.78,39,21.19551027571489,0.0
-12,17.78,39,21.383356059772098,0.0
-12,17.78,39,20.496499421097795,0.0
-12,17.78,38,20.56890012954463,0.0
-12,17.78,38,21.75081165144458,0.0
-12,17.78,38,21.86502153561553,0.0
-12,17.78,38,21.77658941630183,0.0
-12,17.78,38,21.838629020829927,0.0
-12,17.78,38,21.223518642651285,0.0
-12,17.78,38,21.398712613946785,0.0
-12,17.78,38,21.693010525304203,0.0
-12,17.78,38,21.704251391186546,0.0
-12,17.78,38,21.80339750662688,0.0
-12,17.78,38,21.83255698588583,0.0
-12,17.78,38,21.460510831955546,0.0
-12,17.78,38,21.369153770701278,0.0
-12,17.78,38,21.473130110456864,0.0
-12,17.78,38,21.344585344069657,0.0
-12,17.78,38,21.689760723004117,0.0
-11,17.78,38,21.76011792225934,0.0
-11,17.78,38,20.7988143360506,0.0
-11,17.78,38,20.72588748426419,0.0
-11,17.78,38,20.81309779255362,0.0
-11,17.78,38,21.039844042674304,0.0
-11,17.78,38,20.541251052191384,0.0
